0.15,0,0,0,0
0.166667,-0.00478188,-0.00717281,0.0423524,0.127057
0.2,-0.00896613,-0.0130903,0.0873288,0.315061
0.2,-0.00377527,-0.00530515,0.120308,0.414053
0.233333,0.000402474,0.00122673,0.117396,0.550329
0.25,-0.000346686,7.24852e-05,0.109059,0.591128
0.266667,-0.000986947,-0.000889684,0.116614,0.670992
0.3,-0.00154621,-0.00168407,0.114261,0.777543
0.3,-0.0041601,-0.00560435,0.0910272,0.707802
0.333333,-0.00649371,-0.00882455,0.143999,0.937131
0.35,-0.00177789,-0.00153122,0.180239,1.11341
0.366667,0.00225281,0.00455289,0.191707,1.23502
0.4,0.00575944,0.00958502,0.236638,1.54226
0.4,0.0114204,0.0180753,0.235447,1.53869
0.433333,0.0166394,0.025,0.311358,1.97489
0.45,0.0164934,0.0241562,0.355743,2.2535
0.466667,0.0163601,0.0233524,0.39966,2.55018
0.5,0.0165622,0.0224879,0.533386,3.30073
0.5,0.0105642,0.0134921,0.56514,3.39605
0.533333,0.00594133,0.0058832,0.682219,4.2395
0.55,0.00552367,0.00510974,0.735761,4.69068
0.566667,0.00516492,0.0044439,0.87188,5.39947
0.6,0.00491844,0.003852,1.06301,6.62199
0.6,0.00416081,0.00271571,1.05492,6.59771
0.633333,0.00360497,0.00174617,1.30374,8.0355
0.65,0.0114669,0.0134938,1.42516,8.76675
0.666667,0.018181,0.0232273,1.65528,9.80745
0.7,0.0242339,0.0311449,2.07951,11.6471
0.7,0.0185721,0.0226534,2.13796,11.8226
0.733333,0.0144839,0.0153885,2.64358,13.4672
0.75,0.00894222,0.00669243,2.9071,13.9652
0.766667,0.00420389,-0.000582107,3.10648,14.0503
0.8,0.000146197,-0.00663934,3.58907,14.1475
0.8,0.00514213,0.00085352,3.60013,14.1808
0.833333,0.00932854,0.00709046,4.12222,13.6414
0.85,0.0153496,0.0159436,4.35818,13.005
0.866667,0.0204897,0.0232548,4.58332,12.2826
0.9,0.0251975,0.0291536,4.898,10.458
0.9,0.0237615,0.0269998,4.84158,10.2887
0.933333,0.0233149,0.02498,5.11213,8.53117
0.95,0.0253223,0.0273663,5.1876,7.59669
0.966667,0.0270281,0.0292407,5.32474,6.91955
1,0.0288817,0.0305591,5.55964,5.66127
1,0.0227213,0.0213197,5.58175,5.72763
1.03333,0.0181805,0.0134426,5.68089,4.44995
1.05,0.0212609,0.0177265,5.67768,3.76614
1.06667,0.0238871,0.0212225,5.73218,3.28767
1.1,0.0264189,0.023959,5.89829,2.64408
1.1,0.0280501,0.0264055,5.95726,2.82108
1.13333,0.0301427,0.0282242,6.03058,2.26161
1.15,0.0306352,0.0282572,6.05059,2.00931
1.16667,0.031046,0.028167,6.11011,1.90371
1.2,0.0317783,0.0278571,6.0998,1.4149
1.2,0.0323447,0.0287066,6.04226,1.24217
1.23333,0.033614,0.0291753,6.06374,0.811795
1.25,0.0300012,0.0230274,6.0626,0.594251
1.26667,0.0269054,0.0178083,6.09715,0.493784
1.3,0.0245005,0.0133107,6.09321,0.14529
1.3,0.0194058,0.00566971,6.08042,0.106894
1.33333,0.0153183,-0.000745004,6.13851,-0.0423192
1.35,0.0177157,0.00286915,6.18709,-0.00928817
1.36667,0.0197634,0.00586897,6.21942,0.0116941
1.4,0.0215931,0.00831989,6.19262,-0.168856
1.4,0.0206125,0.00684926,6.17142,-0.232495
1.43333,0.0199858,0.00556666,6.16067,-0.414743
1.45,0.0283983,0.0180446,6.15424,-0.51069
1.46667,0.0355813,0.0283676,6.12164,-0.685454
1.5,0.0421045,0.0367337,6.04977,-1.08236
1.5,0.041714,0.0361481,6.01259,-1.19399
1.53333,0.0423928,0.0353588,5.97603,-1.59944
1.55,0.037406,0.0269959,5.96087,-1.80592
1.56667,0.0331348,0.0199143,5.95024,-2
1.6,0.0297536,0.0138471,5.90705,-2.4372
1.6,0.0337415,0.0198281,5.93403,-2.35622
1.63333,0.0376151,0.0246471,5.84607,-2.91585
1.65,0.0509609,0.0440469,5.80309,-3.23641
1.66667,0.0623506,0.0600298,5.7593,-3.57408
1.7,0.0728978,0.0728486,5.68124,-4.22783
1.7,0.073614,0.0739228,5.72682,-4.09103
1.73333,0.0762641,0.0742019,5.55708,-5.01142
1.75,0.0666496,0.0579273,5.46789,-5.55765
1.76667,0.0584124,0.0441238,5.37646,-6.13425
1.8,0.0519693,0.0322533,5.24862,-7.12746
