0.40663,0.0185213,0.459615,0.0145894,-0.551311,12.3156
0.408437,0.0193517,0.481721,0.0135934,-0.582518,11.1934
0.410325,0.0202609,0.502695,0.0124938,-0.612119,10.0069
0.412525,0.0213672,0.524532,0.0111467,-0.642927,8.59382
0.414461,0.0223825,0.541,0.00990234,-0.666149,7.27192
0.417948,0.0242689,0.566054,0.00757954,-0.701454,4.96588
0.420646,0.0257963,0.579215,0.00568681,-0.71997,3.00924
0.422598,0.0269267,0.584917,0.00428164,-0.727959,1.59283
0.424393,0.0279765,0.587618,0.00297518,-0.73171,0.319388
0.426226,0.0290537,0.588045,0.00163373,-0.732243,-0.967171
0.428465,0.0303702,0.585688,-5.54009e-06,-0.728825,-2.52026
0.431289,0.0320245,0.578333,-0.00206411,-0.718318,-4.4513
0.4335,0.0333033,0.568312,-0.00365245,-0.704066,-5.90404
0.435549,0.0344676,0.556056,-0.00509494,-0.686664,-7.20107
0.43819,0.0359359,0.536845,-0.00690808,-0.659408,-8.83365
0.440229,0.037031,0.518683,-0.00825314,-0.63366,-9.97692
0.442546,0.0382328,0.495413,-0.00972133,-0.600687,-11.2435
0.444673,0.0392866,0.471366,-0.0109991,-0.566624,-12.2958
0.446852,0.0403135,0.444456,-0.0122335,-0.52852,-13.3017
0.448719,0.0411434,0.41952,-0.0132205,-0.49322,-14.0544
0.450771,0.042004,0.390593,-0.0142323,-0.452279,-14.8435
0.452773,0.0427863,0.360782,-0.015138,-0.410096,-15.5055
0.45527,0.0436871,0.321977,-0.016162,-0.355196,-16.2727
0.457166,0.0442975,0.291072,-0.0168353,-0.311482,-16.6485
0.459321,0.0449248,0.255136,-0.0175066,-0.260661,-17.0747
0.461646,0.0455179,0.215399,-0.0181126,-0.204472,-17.4049
0.46428,0.0460852,0.16953,-0.0186511,-0.139624,-17.6452
0.466846,0.0465203,0.124229,-0.0190094,-0.0755896,-17.6739
0.470368,0.0469578,0.0619919,-0.0192756,0.0123656,-17.6169
0.472738,0.0471047,0.0202635,-0.0192463,0.0713264,-17.1692
0.476004,0.0471709,-0.0357585,-0.0190134,0.150462,-16.6631
0.478312,0.0470884,-0.0741542,-0.0186662,0.204688,-15.9555
0.480412,0.0469326,-0.107601,-0.0182363,0.251911,-15.2875
0.482819,0.0466736,-0.144327,-0.0176298,0.303754,-14.4842
0.485134,0.0463395,-0.177761,-0.0169268,0.350937,-13.5677
0.487201,0.0459721,-0.205715,-0.0162014,0.390376,-12.6527
0.489672,0.0454637,-0.236874,-0.0152366,0.434321,-11.546
0.492069,0.044896,-0.264432,-0.0141956,0.473173,-10.346
0.494571,0.0442344,-0.290187,-0.0130118,0.509465,-9.0343
0.496624,0.0436385,-0.308627,-0.0119656,0.535431,-7.86627
0.498995,0.0429068,-0.327144,-0.0106962,0.561485,-6.53445
0.501448,0.0421043,-0.343033,-0.00931892,0.583814,-5.09966
0.503903,0.0412624,-0.355408,-0.00788601,0.601171,-3.6297
0.507749,0.0398955,-0.369143,-0.00557391,0.620367,-1.34613
0.510483,0.0388862,-0.372665,-0.00387776,0.625185,0.359338
0.512903,0.0379841,-0.371657,-0.00236444,0.623614,1.82288
0.51541,0.0370524,-0.366948,-0.000800977,0.616804,3.30403
0.51754,0.0362711,-0.3598,0.000512321,0.606568,4.52232
0.519902,0.0354209,-0.348994,0.00194552,0.591148,5.8387
0.52195,0.0347062,-0.336938,0.00315619,0.573981,6.91884
0.524228,0.0339388,-0.321077,0.00446349,0.551424,8.08288
0.525926,0.0333936,-0.307283,0.00539975,0.531824,8.86826
0.52786,0.0327993,-0.290056,0.00642835,0.50736,9.75569
0.530377,0.0320691,-0.265407,0.00770563,0.472376,10.8573
0.532487,0.0315091,-0.242438,0.00870221,0.43979,11.6421
0.534609,0.0309946,-0.217673,0.00963562,0.404672,12.3784
0.536732,0.0305327,-0.191358,0.0104944,0.367367,13.0319
0.53888,0.0301215,-0.163318,0.0112838,0.327629,13.6092
0.540474,0.0298612,-0.141614,0.0118059,0.296877,13.9203
0.542574,0.0295639,-0.112365,0.0124293,0.255443,14.371
0.544219,0.029379,-0.0887153,0.0128495,0.221947,14.5777
0.54643,0.0291829,-0.0564916,0.0133401,0.176315,14.8897
0.548827,0.0290474,-0.0208017,0.0137629,0.125783,15.0804
0.550845,0.0290055,0.00960275,0.0140167,0.0827409,15.0869
0.552961,0.0290258,0.0414926,0.0141918,0.0376041,15.0543
0.554691,0.0290976,0.0675108,0.0142568,0.000783205,14.9067
0.556878,0.0292452,0.100052,0.0142585,-0.0452625,14.7391
0.558956,0.0294532,0.130629,0.0141645,-0.0885245,14.4368
0.561488,0.0297838,0.167086,0.0139404,-0.140098,14.0253
0.563336,0.0300926,0.192939,0.0136815,-0.176666,13.5401
0.56521,0.0304542,0.218239,0.0133504,-0.212446,13.0573
0.567027,0.0308507,0.241878,0.0129644,-0.245873,12.5261
0.569378,0.0314195,0.271225,0.0123862,-0.287367,11.8246
0.570946,0.0318447,0.28968,0.0119357,-0.313457,11.2047
0.572248,0.0322218,0.304197,0.0115277,-0.333977,10.6971
0.573636,0.032644,0.318969,0.0110641,-0.354853,10.1633
0.575856,0.0333522,0.34141,0.0102762,-0.386566,9.32181
0.578699,0.0343229,0.367745,0.00917716,-0.423777,8.13527
0.580883,0.0351259,0.385374,0.00825184,-0.448679,7.08628
0.582393,0.0357078,0.39598,0.00757429,-0.463655,6.32905
0.58402,0.036352,0.406172,0.00682002,-0.478042,5.54609
0.586133,0.0372105,0.417758,0.00580963,-0.494391,4.52391
0.58841,0.0381617,0.42791,0.0046839,-0.508708,3.38338
0.59167,0.0395565,0.438724,0.00302577,-0.523943,1.74931
0.594572,0.0408297,0.443611,0.00150523,-0.5308,0.240739
0.597583,0.0421657,0.444141,-9.33287e-05,-0.531494,-1.30212
0.60084,0.043612,0.439694,-0.00182414,-0.525146,-2.94087
0.605411,0.0456219,0.425972,-0.00422458,-0.50566,-5.17904
0.608252,0.0468321,0.411097,-0.00566121,-0.484578,-6.44432
0.611227,0.0480552,0.391766,-0.00710288,-0.457199,-7.70659
0.613483,0.048939,0.374268,-0.00813436,-0.432427,-8.55145
0.615313,0.0496237,0.35854,-0.00892549,-0.410168,-9.18144
0.61768,0.0504724,0.336706,-0.0098964,-0.379274,-9.99276
0.620102,0.0512879,0.312412,-0.010815,-0.344905,-10.7136
0.622687,0.0520956,0.284625,-0.0117067,-0.305604,-11.3922
0.624898,0.0527249,0.259375,-0.0123823,-0.269897,-11.8433
0.626558,0.0531555,0.239673,-0.0128304,-0.242042,-12.0965
0.6294,0.0538365,0.205238,-0.0135181,-0.193364,-12.6118
0.631282,0.0542228,0.181474,-0.013882,-0.159775,-12.7236
0.633027,0.0545396,0.159239,-0.014161,-0.128353,-12.8263
0.63528,0.0548984,0.130322,-0.0144502,-0.0874946,-12.9478
0.63751,0.055189,0.101437,-0.0146453,-0.0466874,-12.9356
0.64015,0.0554567,0.0673007,-0.0147685,0.00153243,-12.8546
0.642169,0.0555926,0.0413448,-0.0147654,0.0381902,-12.6201
0.644087,0.0556719,0.0171603,-0.0146922,0.072339,-12.3738
0.646078,0.0557061,-0.00745156,-0.0145481,0.107085,-12.072
0.64821,0.0556902,-0.0331533,-0.0143199,0.143363,-11.6871
0.650189,0.0556246,-0.0562434,-0.0140362,0.175949,-11.2428
0.652199,0.0555115,-0.0788028,-0.0136824,0.207778,-10.7494
0.655927,0.0552178,-0.118777,-0.0129079,0.264164,-9.8568
0.657889,0.0549847,-0.138064,-0.0123895,0.291359,-9.09496
0.65996,0.0546988,-0.156828,-0.0117863,0.317803,-8.39014
0.661922,0.054391,-0.173228,-0.0111625,0.340906,-7.66965
0.663953,0.0540393,-0.188726,-0.0104704,0.362728,-6.89991
0.665831,0.0536848,-0.201617,-0.00978909,0.380866,-6.14673
0.667813,0.0532853,-0.213721,-0.00903437,0.397886,-5.34109
0.670914,0.0526225,-0.230164,-0.0078004,0.420981,-4.08378
0.672947,0.0521545,-0.238385,-0.00694446,0.432503,-3.15865
0.675015,0.0516616,-0.244832,-0.00605009,0.441512,-2.25158
0.677381,0.0510822,-0.250064,-0.00500525,0.448785,-1.213
0.679703,0.0505017,-0.252785,-0.00396353,0.45251,-0.185678
0.681789,0.0499744,-0.253089,-0.00301964,0.452828,0.731614
0.684858,0.0491976,-0.250724,-0.00162978,0.449319,2.05795
0.688282,0.0483392,-0.24355,-9.14439e-05,0.438993,3.50778
0.691254,0.0476153,-0.23302,0.00121337,0.423946,4.70298
0.694345,0.0468949,-0.218381,0.00252405,0.403086,5.88169
0.698025,0.0460914,-0.196635,0.00400712,0.37215,7.19773
0.701115,0.0454838,-0.174317,0.00515717,0.340441,8.14907
0.705867,0.0446554,-0.135497,0.00677502,0.285328,9.54391
0.708426,0.0443087,-0.111044,0.00750509,0.250639,9.98163
0.711177,0.0440032,-0.0835582,0.00819467,0.211664,10.4777
0.713622,0.0437989,-0.057935,0.0087121,0.175342,10.7896
0.716245,0.043647,-0.0296347,0.00917203,0.135234,11.0598
0.719128,0.0435615,0.00223892,0.00956193,0.0900731,11.2462
0.724451,0.0435734,0.0620539,0.0100414,0.00534042,11.4986
0.728295,0.0438119,0.106178,0.0100619,-0.0571495,11.126
0.730783,0.0440761,0.133791,0.00991978,-0.0962443,10.7012
0.734731,0.0446044,0.175936,0.00953972,-0.155899,10.164
0.739842,0.0455036,0.227705,0.00874295,-0.229169,9.13664
0.742472,0.0461023,0.25162,0.00814039,-0.263009,8.22449
0.74529,0.0468114,0.274676,0.00739913,-0.295624,7.3671
0.747954,0.0475432,0.294178,0.00661159,-0.323207,6.47129
0.749961,0.0481337,0.307071,0.00596278,-0.341439,5.72955
0.751988,0.0487561,0.318583,0.00527075,-0.357715,4.99094
0.754491,0.0495534,0.330946,0.00437553,-0.375192,4.06973
0.756456,0.0502036,0.338841,0.00363836,-0.38635,3.29173
0.758817,0.0510038,0.346492,0.00272599,-0.397159,2.37811
0.760574,0.0516125,0.350578,0.00202826,-0.40293,1.66859
0.762772,0.0523831,0.354132,0.00114258,-0.407943,0.805378
0.765089,0.0532036,0.355878,0.000197376,-0.410401,-0.110501
0.767137,0.0539326,0.355547,-0.000643249,-0.409923,-0.915628
0.769621,0.0548157,0.353148,-0.00166146,-0.406518,-1.87454
0.771834,0.0555973,0.348891,-0.0025612,-0.400488,-2.70778
0.774894,0.0566647,0.340463,-0.00378638,-0.388557,-3.83573
0.777144,0.0574308,0.33173,-0.00466079,-0.376201,-4.60464
0.779496,0.058211,0.3208,-0.0055455,-0.360741,-5.38112
0.781744,0.0589322,0.308612,-0.00635648,-0.343504,-6.07321
0.783854,0.0595835,0.295715,-0.00708141,-0.325269,-6.67554
0.78645,0.060351,0.278296,-0.00792571,-0.300642,-7.38547
0.789173,0.0611089,0.258097,-0.00874442,-0.27209,-8.04071
0.791399,0.0616834,0.240134,-0.00935012,-0.246703,-8.47632
0.794336,0.0623886,0.215169,-0.0100746,-0.211424,-9.03815
0.796856,0.0629309,0.19234,-0.0106074,-0.17917,-9.37228
0.799379,0.0634161,0.168652,-0.0110594,-0.145706,-9.64405
0.801772,0.0638197,0.145541,-0.0114081,-0.113063,-9.81234
0.804509,0.064218,0.11866,-0.0117175,-0.0751022,-9.94657
0.806621,0.0644687,0.0976348,-0.0118762,-0.045415,-9.9139
0.808641,0.0646659,0.0776113,-0.0119679,-0.017148,-9.85692
0.810563,0.0648151,0.0586668,-0.0120009,0.00959116,-9.75109
0.812261,0.0649147,0.0421164,-0.0119846,0.0329473,-9.60619
0.814319,0.0650014,0.0223542,-0.0119168,0.0608313,-9.42764
0.816604,0.0650524,0.000829877,-0.0117778,0.0911965,-9.15975
0.81915,0.0650546,-0.0224605,-0.0115456,0.124046,-8.79126
0.821663,0.0649981,-0.0445091,-0.0112339,0.155135,-8.33574
0.824105,0.0648894,-0.0648265,-0.010855,0.183774,-7.82482
0.826927,0.0647065,-0.0868502,-0.0103365,0.214805,-7.19223
0.834929,0.0640115,-0.144225,-0.00861748,0.295606,-5.39932
0.837259,0.0636755,-0.156736,-0.0079288,0.313197,-4.36034
0.839816,0.0632748,-0.167807,-0.00712812,0.328727,-3.51274
0.841564,0.0629814,-0.173894,-0.00655334,0.337249,-2.89078
0.843282,0.0626827,-0.178806,-0.00597411,0.344107,-2.29772
0.845473,0.0622909,-0.183772,-0.00522,0.351019,-1.54566
0.848017,0.0618234,-0.187624,-0.00432715,0.356336,-0.661043
0.850866,0.0612889,-0.189419,-0.00331198,0.358727,0.332672
0.853906,0.060713,-0.188316,-0.00222142,0.35701,1.38448
0.856922,0.0601449,-0.184052,-0.00114443,0.350824,2.40398
0.858863,0.0597877,-0.179332,-0.000463477,0.344051,3.02456
0.861309,0.0593491,-0.171872,0.000377899,0.333377,3.79556
0.864008,0.0588853,-0.161564,0.00127759,0.318665,4.60396
0.866266,0.0585204,-0.151115,0.00199735,0.30378,5.22175
0.868935,0.0581171,-0.137129,0.00280799,0.283874,5.92572
0.871689,0.0577395,-0.120763,0.00358978,0.260602,6.57879
0.874242,0.0574312,-0.103933,0.00425507,0.236688,7.10506
0.877023,0.0571421,-0.0841404,0.00491342,0.208579,7.62215
0.879506,0.0569332,-0.0651967,0.00543132,0.181688,7.98562
0.882101,0.056764,-0.0444685,0.00590269,0.152274,8.31089
0.884899,0.0566396,-0.0212081,0.00632885,0.119277,8.58175
0.887355,0.0565875,-0.000137512,0.00662182,0.0893948,8.70869
0.890022,0.0565871,0.0230642,0.00686016,0.0564976,8.79889
0.892879,0.056653,0.0481757,0.00702159,0.0208997,8.80224
0.895213,0.0567655,0.0686887,0.00707037,-0.00817431,8.68499
0.897333,0.0569111,0.0870688,0.00705304,-0.0342208,8.53538
0.899941,0.0571382,0.10928,0.00696378,-0.0656927,8.33274
0.902501,0.0574179,0.13055,0.00679564,-0.0958281,8.02956
0.905349,0.0577897,0.153342,0.00652277,-0.128116,7.63386
0.907551,0.0581274,0.170091,0.00624063,-0.151841,7.21799
0.909452,0.0584507,0.183756,0.00595195,-0.171196,6.83575
0.911306,0.0587915,0.196371,0.00563452,-0.189063,6.44675
0.913847,0.0592904,0.212666,0.00515415,-0.21214,5.91147
0.916859,0.0599309,0.230363,0.00451523,-0.237204,5.20206
0.919546,0.0605499,0.244242,0.00387781,-0.25686,4.4841
0.921816,0.0611045,0.254335,0.00329461,-0.271156,3.8423
0.92457,0.061805,0.264809,0.00254782,-0.28599,3.07149
0.927147,0.0624871,0.272617,0.00181108,-0.297054,2.30733
0.929304,0.0630754,0.277508,0.0011701,-0.303986,1.65104
0.93185,0.0637817,0.281607,0.000396363,-0.309799,0.888999
0.934025,0.0643944,0.283453,-0.000277698,-0.312424,0.226113
0.936473,0.0650881,0.283908,-0.00104226,-0.313083,-0.507091
0.939075,0.0658268,0.282485,-0.00185687,-0.31109,-1.27822
0.941007,0.0663728,0.27994,-0.00245815,-0.307504,-1.83567
0.943201,0.0669868,0.275832,-0.0031326,-0.30171,-2.45456
0.94506,0.0674997,0.271199,-0.00369366,-0.295175,-2.95607
0.947438,0.0681444,0.264088,-0.00439538,-0.285139,-3.58658
0.949805,0.0687697,0.255518,-0.00507047,-0.273041,-4.17533
0.952368,0.0694246,0.244735,-0.00577033,-0.257819,-4.77748
0.955106,0.0700946,0.231575,-0.00647616,-0.239242,-5.37024
0.957359,0.0706164,0.219416,-0.00701515,-0.222077,-5.78978
0.959864,0.071166,0.20485,-0.0075715,-0.201515,-6.23199
0.961982,0.0716,0.191604,-0.00799835,-0.182816,-6.53603
0.964411,0.0720653,0.175681,-0.00844239,-0.160343,-6.8646
0.966488,0.0724301,0.161393,-0.00877531,-0.140178,-7.07058
0.969448,0.0729079,0.140417,-0.00919032,-0.110578,-7.3637
0.97211,0.0732816,0.12079,-0.00948462,-0.0828819,-7.49835
0.974696,0.0735941,0.101373,-0.00969901,-0.0554892,-7.56631
0.97702,0.0738297,0.0837769,-0.00982797,-0.0306688,-7.55514
0.979326,0.0740228,0.0663548,-0.00989867,-0.00609887,-7.50086
0.981404,0.0741607,0.0507702,-0.00991135,0.0158756,-7.39314
0.983401,0.0742621,0.036006,-0.00987963,0.0366888,-7.25569
0.985784,0.0743479,0.0187252,-0.0097922,0.0610444,-7.07015
0.988696,0.0744025,-0.00183917,-0.00961446,0.0900211,-6.78125
0.991064,0.0743981,-0.0178714,-0.00940133,0.112604,-6.43798
0.992917,0.074365,-0.029779,-0.00919268,0.12937,-6.13007
0.994352,0.0743222,-0.0385621,-0.00900691,0.141732,-5.8721
0.995754,0.0742682,-0.0467705,-0.0088083,0.153281,-5.62277
0.997387,0.0741918,-0.0559314,-0.00855789,0.166166,-5.3277
0.998812,0.0741121,-0.0634968,-0.0083212,0.176802,-5.03975
1.00023,0.0740221,-0.0706131,-0.00807069,0.186803,-4.74929
1.00317,0.0738145,-0.0845231,-0.00752149,0.206341,-4.17564
1.00541,0.0736248,-0.0938521,-0.00705834,0.219431,-3.63995
1.00782,0.0733985,-0.10258,-0.00652922,0.231661,-3.07178
1.01005,0.0731701,-0.109374,-0.00601334,0.241162,-2.52056
1.01257,0.0728948,-0.115663,-0.0054064,0.249935,-1.89531
1.01484,0.0726324,-0.119913,-0.0048394,0.255835,-1.31184
1.01663,0.0724173,-0.122227,-0.00438049,0.259018,-0.845344
1.01896,0.0721326,-0.124146,-0.003777,0.261617,-0.253511
1.02098,0.0718824,-0.124614,-0.00324982,0.262178,0.262576
1.02345,0.0715735,-0.123911,-0.00260006,0.261061,0.886194
1.0256,0.0713073,-0.121964,-0.00203912,0.258201,1.41702
1.02773,0.0710483,-0.118913,-0.0014907,0.253782,1.92769
1.03021,0.0707534,-0.114087,-0.000861421,0.246836,2.50837
1.03236,0.0705079,-0.108652,-0.00033023,0.239046,2.98346
1.03513,0.070207,-0.100347,0.000331664,0.227169,3.57969
1.03764,0.0699551,-0.0913238,0.000902063,0.21429,4.06936
1.04014,0.069727,-0.081129,0.00143732,0.199758,4.52093
1.04244,0.0695402,-0.070697,0.00189722,0.184901,4.89284
1.04515,0.0693486,-0.057417,0.00239823,0.166002,5.30297
1.04751,0.0692133,-0.0449015,0.00278958,0.148202,5.58933
1.04984,0.0691085,-0.0318524,0.00313535,0.129652,5.83759
1.0524,0.0690269,-0.0168933,0.0034675,0.108394,6.0698
1.05466,0.0689887,-0.00318997,0.00371226,0.0889278,6.20576
1.05646,0.068983,0.00800692,0.00387279,0.0730263,6.26946
1.05816,0.0689966,0.0186353,0.00399669,0.0579351,6.31502
1.05996,0.0690301,0.029998,0.00410104,0.0418037,6.34604
1.06179,0.0690849,0.0415669,0.00417735,0.0253818,6.34559
1.06389,0.0691722,0.0548728,0.00423065,0.00649643,6.32243
1.06548,0.0692597,0.064936,0.00424101,-0.00778496,6.24601
1.06816,0.0694335,0.0816206,0.00422017,-0.0314607,6.16362
1.07113,0.0696764,0.0999134,0.00412656,-0.0574171,5.9684
1.07477,0.0700395,0.121535,0.00391792,-0.0880944,5.65445
1.07826,0.0704637,0.141199,0.00361041,-0.115994,5.22415
1.08152,0.0709238,0.158144,0.00323245,-0.140036,4.7397
1.08385,0.0712932,0.169155,0.00290534,-0.155661,4.32006
1.08643,0.0717287,0.180209,0.00250455,-0.171347,3.87063
1.08849,0.0721009,0.188143,0.00215072,-0.182609,3.46457
1.09022,0.0724261,0.194083,0.001835,-0.191043,3.11495
1.09187,0.0727466,0.199178,0.00151954,-0.198279,2.77877
1.09352,0.0730745,0.203703,0.00119315,-0.204708,2.43787
1.09545,0.0734678,0.208352,0.000797879,-0.211317,2.03592
1.09761,0.0739172,0.212677,0.00034209,-0.217472,1.5761
1.0997,0.0743628,0.215915,-0.000113513,-0.222087,1.11849
1.10191,0.0748388,0.218313,-0.000603125,-0.225516,0.636064
1.10407,0.0753101,0.21962,-0.00108999,-0.227402,0.161756
1.10662,0.0758712,0.219956,-0.00167091,-0.22792,-0.39381
1.10903,0.0764015,0.218934,-0.0022205,-0.226518,-0.913455
1.11115,0.076865,0.216939,-0.00270001,-0.223733,-1.35808
1.11285,0.0772337,0.214583,-0.00308025,-0.220431,-1.70272
1.11485,0.077664,0.211113,-0.00352228,-0.215561,-2.10301
1.11688,0.0780925,0.20679,-0.00395984,-0.209485,-2.49163
1.11923,0.078578,0.20088,-0.00445163,-0.201173,-2.92546
1.12092,0.0789164,0.19591,-0.00479057,-0.194179,-3.20487
1.12229,0.0791856,0.191474,-0.00505741,-0.187934,-3.42265
1.12417,0.0795451,0.185007,-0.00541022,-0.178828,-3.72464
1.12609,0.0799003,0.177814,-0.0057536,-0.168698,-4.00412
1.12742,0.0801369,0.172462,-0.00597801,-0.161159,-4.16693
1.12871,0.0803603,0.167038,-0.00618682,-0.15352,-4.32722
1.13001,0.0805774,0.161391,-0.00638637,-0.145565,-4.47824
1.13134,0.0807909,0.155446,-0.00657889,-0.137191,-4.62107
1.1329,0.0810334,0.148212,-0.00679292,-0.127,-4.78191
1.13528,0.0813868,0.136774,-0.00709577,-0.110889,-5.01701
1.13709,0.0816341,0.127681,-0.00729624,-0.0980788,-5.12806
1.13897,0.081875,0.117983,-0.00748133,-0.0844178,-5.23996
1.14034,0.0820358,0.110832,-0.00759633,-0.0743447,-5.28226
1.14165,0.082181,0.103899,-0.00769376,-0.0645797,-5.32491
1.14297,0.0823182,0.09686,-0.007779,-0.0546674,-5.35743
1.14429,0.0824461,0.0897742,-0.00785122,-0.044689,-5.3769
1.14558,0.0825623,0.0828104,-0.00790905,-0.0348835,-5.38244
1.14688,0.0826698,0.0758156,-0.00795435,-0.0250351,-5.37691
1.14818,0.0827686,0.0688066,-0.00798696,-0.0151678,-5.35915
1.1495,0.0828594,0.0617278,-0.00800699,-0.00520335,-5.32931
1.15107,0.0829558,0.0534041,-0.00801512,0.00651204,-5.28731
1.15405,0.0831152,0.0376265,-0.00799568,0.0287156,-5.20843
1.15583,0.083182,0.0283865,-0.00794472,0.0417163,-5.05229
1.15764,0.0832336,0.0192032,-0.00786883,0.0546323,-4.91582
1.15894,0.0832586,0.012828,-0.00779791,0.0635963,-4.78537
