0.0333333,0.0528119
0.05,0.0915052
0.0666667,0.044466
0.1,11.0807
0.1,11.3598
0.133333,2.35988
0.15,2.47782
0.166667,5.49188
0.2,1.63611
0.2,1.64394
0.233333,6.50368
0.25,7.78536
0.266667,1.12008
0.3,0.982652
0.3,0.988513
0.333333,0.37977
0.35,1.08238
0.366667,5.90756
0.4,9.93491
0.4,9.94704
0.433333,2.83213
0.45,5.88472
0.466667,21.53
0.5,14.9189
0.5,14.9193
0.533333,28.3224
0.55,36.5534
0.566667,11.166
0.6,5.62472
0.6,5.62476
0.633333,2.97678
0.65,2.83256
0.666667,10.6543
0.7,0.8858
0.7,0.884492
0.733333,3.84073
0.75,7.67678
0.766667,0.843813
0.8,30.2624
0.8,30.2702
0.833333,41.434
0.85,49.6656
0.866667,2.50426
0.9,0.371913
0.9,0.372221
0.933333,15.274
0.95,18.0413
0.966667,42.7122
1,4.42883
1,4.42979
1.03333,1.72527
1.05,2.23642
1.06667,1.77705
1.1,0.80812
1.1,0.801499
1.13333,0.572029
1.15,0.426551
1.16667,0.0161943
1.2,0.561907
1.2,0.57738
1.23333,11.7763
1.25,12.3636
1.26667,0.322206
1.3,0.0225072
1.3,0.0181157
1.33333,0.207287
1.35,0.31283
1.36667,5.21582
1.4,0.881418
1.4,0.882883
1.43333,1.68444
1.45,2.21887
1.46667,1.30215
1.5,1.20678
1.5,1.18788
1.53333,7.91163
1.55,10.0155
1.56667,9.95296
1.6,0.824665
1.6,0.823557
1.63333,1.59585
1.65,3.59924
1.66667,37.4843
1.7,14.5584
1.7,14.5519
1.73333,1.37099
1.75,3.94066
1.76667,19.9786
1.8,5.94672
1.8,5.94678
1.83333,2.1294
1.85,2.06254
1.86667,25.0235
1.9,1.73062
1.9,1.71101
1.93333,4.34659
1.95,8.06705
1.96667,3.60022
2,54.2757
2,54.2534
2.03333,6.73132
2.05,11.0732
2.06667,0.472896
2.1,0.843176
2.1,0.821155
2.13333,24.5789
2.15,29.0423
2.16667,31.029
2.2,1.88018
2.2,1.87457
2.23333,1.6664
2.25,2.31157
2.26667,3.27812
2.3,0.0122657
2.3,0.0252848
2.33333,18.7554
2.35,17.6698
2.36667,0.345392
2.4,12.266
2.4,12.2657
2.43333,2.01252
2.45,2.27042
2.46667,1.37354
2.5,3.86293
2.5,3.86308
2.53333,0.901498
2.55,1.08919
2.56667,1.62557
2.6,0.179899
2.6,0.189777
2.63333,11.3624
2.65,12.3737
2.66667,3.31058
2.7,2.59904
2.7,2.59853
2.73333,2.77789
2.75,3.79139
2.76667,4.34001
2.8,0.729824
2.8,0.718359
2.83333,2.9036
2.85,4.90359
2.86667,5.23348
2.9,20.5509
2.9,20.5453
2.93333,6.52459
2.95,11.2492
2.96667,12.1947
3,2.92158
3,2.91892
3.03333,9.62053
3.05,13.6713
3.06667,1.76072
3.1,4.00256
3.1,3.99507
3.13333,1.43343
3.15,2.90873
3.16667,8.39182
3.2,15.2482
3.2,15.2217
3.23333,3.19441
3.25,6.63062
3.26667,15.5028
3.3,15.3053
3.3,15.2998
3.33333,40.1738
3.35,47.3406
3.36667,33.2869
3.4,0.71392
3.4,0.71714
3.43333,13.059
3.45,15.2693
3.46667,19.9242
3.5,4.86049
3.5,4.85925
3.53333,0.409182
3.55,0.620547
3.56667,3.77756
3.6,0.0701758
3.6,0.0745227
3.63333,7.77051
3.65,8.31332
3.66667,0.232391
3.7,0.0628194
3.7,0.0652652
3.73333,2.28762
3.75,2.55235
3.76667,1.93991
3.8,7.27597
3.8,7.27427
3.83333,0.148215
3.85,0.249259
3.86667,0.0577975
3.9,1.33256
3.9,1.33293
3.93333,0.275067
3.95,0.108976
3.96667,2.24113
4,0.033133
4,0.0326208
4.03333,5.44406
4.05,7.5045
4.06667,6.49756
4.1,2.5615
4.1,2.53773
4.13333,6.3143
4.15,10.3055
4.16667,0.145779
4.2,17.1578
4.2,17.1639
4.23333,11.3972
4.25,17.3572
4.26667,28.1361
4.3,53.5577
4.3,53.5492
4.33333,2.1884
4.35,2.74947
4.36667,7.87911
4.4,2.9314
4.4,2.93158
4.43333,4.67124
4.45,8.79634
4.46667,25.0788
4.5,0.794077
4.5,0.792834
4.53333,2.81249
4.55,5.39384
4.56667,0.802341
4.6,22.6916
4.6,22.7001
4.63333,27.0102
4.65,31.0718
4.66667,21.7242
4.7,3.63699
4.7,3.63817
4.73333,12.6103
4.75,14.0688
4.76667,1.04329
4.8,4.64681
4.8,4.644
4.83333,0.494106
4.85,0.666771
4.86667,2.29738
4.9,0.0375067
4.9,0.0842743
4.93333,1.99853
4.95,2.19313
4.96667,24.1468
5,22.4222
5,22.4307
5.03333,0.0664944
5.05,0.102582
5.06667,3.11196
5.1,1.09816
5.1,1.06432
5.13333,2.68435
5.15,2.22882
5.16667,3.3179
5.2,0.649556
5.2,0.602895
5.23333,0.261176
5.25,0.0716502
5.26667,1.15357
5.3,20.796
5.3,20.8045
5.33333,4.51829
5.35,2.45405
5.36667,12.578
5.4,14.0232
5.4,14.0247
5.43333,43.8963
5.45,55.5027
5.46667,3.2369
5.5,27.8142
5.5,27.798
5.53333,27.3891
5.55,31.8959
5.56667,6.34531
5.6,3.18577
5.6,3.19024
5.63333,19.8177
5.65,26.0726
5.66667,68.4291
5.7,2.30857
5.7,2.30562
5.73333,2.06181
5.75,0.782945
5.76667,2.64144
5.8,0.442861
5.8,0.46511
5.83333,2.50447
5.85,4.2122
5.86667,0.332227
5.9,18.9227
5.9,18.9228
5.93333,23.094
5.95,25.6333
5.96667,11.176
6,28.7851
6,28.8254
6.03333,1.66368
6.05,1.9966
6.06667,14.2817
6.1,1.14717
6.1,1.14594
6.13333,0.279718
6.15,0.367076
6.16667,4.87404
6.2,0.0679296
6.2,0.0762878
6.23333,10.0301
6.25,9.46245
6.26667,1.76101
6.3,0.0449059
6.3,0.0447735
6.33333,0.0185018
6.35,0.0318825
6.36667,0.186737
6.4,0.0251074
6.4,0.0365682
6.43333,5.63044
6.45,6.83122
6.46667,0.175729
6.5,0.107791
6.5,0.0881731
6.53333,10.5457
6.55,13.676
6.56667,17.2825
6.6,31.6711
6.6,31.6607
6.63333,3.94265
6.65,7.49628
6.66667,15.6705
6.7,23.4491
6.7,23.441
6.73333,21.826
6.75,29.0188
6.76667,1.83252
6.8,17.7587
6.8,17.7573
6.83333,9.74335
6.85,11.8476
6.86667,9.5221
6.9,2.46403
6.9,2.46226
6.93333,3.03485
6.95,1.57453
6.96667,6.19145
7,13.0104
7,13.0079
7.03333,12.0392
7.05,16.6402
7.06667,8.15068
7.1,35.7568
7.1,35.7476
7.13333,43.5598
7.15,48.0464
7.16667,2.41681
7.2,1.04379
7.2,1.06088
7.23333,0.100941
7.25,0.0340754
7.26667,1.12929
7.3,0.862555
7.3,0.859625
7.33333,4.93268
7.35,5.41053
7.36667,1.21189
7.4,8.8696
7.4,8.86336
7.43333,5.38008
7.45,5.78971
7.46667,0.314773
7.5,11.088
7.5,11.1121
7.53333,0.88589
7.55,1.05578
7.56667,0.623365
7.6,0.3728
7.6,0.37244
7.63333,5.03372
7.65,4.2643
7.66667,1.56561
7.7,3.21304
7.7,3.18447
7.73333,1.35557
7.75,0.680904
7.76667,3.50399
7.8,28.3631
7.8,28.3649
7.83333,1.23102
7.85,0.33249
7.86667,11.8523
7.9,14.6649
7.9,14.6552
7.93333,17.0903
7.95,24.6306
7.96667,0.831484
8,6.19928
8,6.18037
8.03333,23.5555
8.05,25.8236
8.06667,5.73761
8.1,0.793174
8.1,0.77648
8.13333,4.45285
8.15,8.15999
8.16667,9.45085
8.2,0.812178
8.2,0.808382
8.23333,1.54609
8.25,3.72902
8.26667,18.8801
8.3,4.78218
8.3,4.77768
8.33333,17.5787
8.35,21.3932
8.36667,1.2132
8.4,27.7407
8.4,27.7469
8.43333,11.6241
8.45,13.225
8.46667,30.1337
8.5,2.24331
8.5,2.24257
8.53333,3.96184
8.55,4.48275
8.56667,15.5365
8.6,6.49086
8.6,6.48808
8.63333,2.03992
8.65,1.79696
8.66667,0.148005
8.7,0.0371561
8.7,0.0208861
8.73333,3.07657
8.75,3.40735
8.76667,2.40206
8.8,1.53011
8.8,1.52487
8.83333,5.94525
8.85,6.67108
8.86667,0.102284
8.9,3.94867
8.9,3.9571
8.93333,0.218607
8.95,0.536289
8.96667,15.7057
9,6.86541
9,6.84148
9.03333,6.06714
9.05,8.82023
9.06667,5.11065
9.1,20.372
9.1,20.3344
9.13333,1.31632
9.15,0.319817
9.16667,31.8438
9.2,38.6925
9.2,38.6947
9.23333,5.11985
9.25,8.27594
9.26667,1.51228
9.3,18.2382
9.3,18.2393
9.33333,2.07137
9.35,3.73093
9.36667,5.48267
9.4,0.773801
9.4,0.762754
9.43333,4.85053
9.45,9.06696
9.46667,16.2545
9.5,25.0632
9.5,25.1121
9.53333,0.850412
9.55,1.95064
9.56667,2.52876
9.6,6.88254
9.6,6.88846
9.63333,14.2674
9.65,16.6085
9.66667,14.9451
9.7,5.2079
9.7,5.18982
9.73333,2.65091
9.75,3.19194
9.76667,0.279437
9.8,12.0686
9.8,12.0608
9.83333,3.0782
9.85,3.42708
9.86667,0.0502444
9.9,2.73688
9.9,2.72818
9.93333,10.6481
9.95,11.2092
9.96667,7.20074
10,2.0125
10,2.00959
